,NOC,Year,Sport,isHoster,Bronze,Gold,No medal,Silver
20494,RSA,1912,Tennis,0,0,2,1,1
20495,RSA,1920,Athletics,0,1,1,12,1
20496,RSA,1920,Boxing,0,0,1,4,0
20497,RSA,1920,Cycling,0,2,0,6,4
20498,RSA,1920,Shooting,0,0,0,11,4
20499,RSA,1920,Swimming,0,0,0,2,0
20500,RSA,1920,Tennis,0,1,1,2,0
20501,RSA,1920,Wrestling,0,0,0,2,0
20502,RSA,1924,Art Competitions,0,0,0,1,0
20503,RSA,1924,Athletics,0,1,0,12,1
20504,RSA,1924,Boxing,0,0,1,3,0
20505,RSA,1924,Cycling,0,0,0,3,0
20506,RSA,1924,Sailing,0,0,0,1,0
20507,RSA,1924,Shooting,0,0,0,6,0
20508,RSA,1924,Tennis,0,0,0,2,0
20509,RSA,1928,Athletics,0,0,1,12,0
20510,RSA,1928,Boxing,0,1,0,5,0
20511,RSA,1928,Cycling,0,0,0,2,0
20512,RSA,1928,Rowing,0,0,0,1,0
20513,RSA,1928,Sailing,0,0,0,1,0
20514,RSA,1928,Swimming,0,1,0,2,0
20515,RSA,1928,Wrestling,0,0,0,2,0
20516,RSA,1932,Athletics,0,1,0,8,0
20517,RSA,1932,Boxing,0,1,2,2,0
20518,RSA,1932,Sailing,0,0,0,2,0
20519,RSA,1932,Swimming,0,1,0,1,0
20520,RSA,1936,Art Competitions,0,0,0,5,0
20521,RSA,1936,Athletics,0,0,0,12,0
20522,RSA,1936,Boxing,0,0,0,5,1
20523,RSA,1936,Cycling,0,0,0,4,0
20524,RSA,1936,Rowing,0,0,0,1,0
20525,RSA,1936,Wrestling,0,0,0,3,0
20526,RSA,1948,Art Competitions,0,2,0,3,2
20527,RSA,1948,Athletics,0,0,0,7,0
20528,RSA,1948,Boxing,0,1,2,4,1
20529,RSA,1948,Cycling,0,0,0,3,0
20530,RSA,1948,Diving,0,0,0,1,0
20531,RSA,1948,Rowing,0,0,0,2,0
20532,RSA,1948,Sailing,0,0,0,1,0
20533,RSA,1948,Swimming,0,0,0,4,0
20534,RSA,1948,Weightlifting,0,0,0,2,0
20535,RSA,1948,Wrestling,0,0,0,4,0
20536,RSA,1952,Athletics,0,0,1,12,1
20537,RSA,1952,Boxing,0,3,0,4,1
20538,RSA,1952,Cycling,0,1,0,4,4
20539,RSA,1952,Diving,0,0,0,1,0
20540,RSA,1952,Gymnastics,0,0,0,7,0
20541,RSA,1952,Modern Pentathlon,0,0,0,1,0
20542,RSA,1952,Rowing,0,0,0,2,0
20543,RSA,1952,Sailing,0,0,0,2,0
20544,RSA,1952,Shooting,0,0,0,3,0
20545,RSA,1952,Swimming,0,0,1,7,0
20546,RSA,1952,Water Polo,0,0,0,1,0
20547,RSA,1952,Weightlifting,0,0,0,4,0
20548,RSA,1952,Wrestling,0,0,0,6,0
20549,RSA,1956,Athletics,0,0,0,9,0
20550,RSA,1956,Boxing,0,2,0,5,0
20551,RSA,1956,Cycling,0,1,0,8,0
20552,RSA,1956,Gymnastics,0,0,0,7,0
20553,RSA,1956,Modern Pentathlon,0,0,0,2,0
20554,RSA,1956,Sailing,0,0,0,3,0
20555,RSA,1956,Shooting,0,0,0,4,0
20556,RSA,1956,Swimming,0,1,0,7,0
20557,RSA,1956,Weightlifting,0,0,0,2,0
20558,RSA,1956,Wrestling,0,0,0,5,0
20559,RSA,1960,Athletics,0,1,0,8,0
20560,RSA,1960,Boxing,0,1,0,6,1
20561,RSA,1960,Cycling,0,0,0,5,0
20562,RSA,1960,Gymnastics,0,0,0,5,0
20563,RSA,1960,Modern Pentathlon,0,0,0,1,0
20564,RSA,1960,Rowing,0,0,0,2,0
20565,RSA,1960,Sailing,0,0,0,2,0
20566,RSA,1960,Shooting,0,0,0,7,0
20567,RSA,1960,Swimming,0,0,0,4,0
20568,RSA,1960,Water Polo,0,0,0,1,0
20569,RSA,1960,Weightlifting,0,0,0,3,0
20570,RSA,1960,Wrestling,0,0,0,6,0
20571,RSA,1992,Archery,0,0,0,2,0
20572,RSA,1992,Athletics,0,0,0,13,1
20573,RSA,1992,Badminton,0,0,0,2,0
20574,RSA,1992,Boxing,0,0,0,2,0
20575,RSA,1992,Canoeing,0,0,0,8,0
20576,RSA,1992,Cycling,0,0,0,8,0
20577,RSA,1992,Diving,0,0,0,1,0
20578,RSA,1992,Equestrianism,0,0,0,3,0
20579,RSA,1992,Fencing,0,0,0,5,0
20580,RSA,1992,Modern Pentathlon,0,0,0,1,0
20581,RSA,1992,Rowing,0,0,0,1,0
20582,RSA,1992,Sailing,0,0,0,6,0
20583,RSA,1992,Shooting,0,0,0,4,0
20584,RSA,1992,Swimming,0,0,0,24,0
20585,RSA,1992,Synchronized Swimming,0,0,0,2,0
20586,RSA,1992,Table Tennis,0,0,0,2,0
20587,RSA,1992,Tennis,0,0,0,3,1
20588,RSA,1992,Weightlifting,0,0,0,1,0
20589,RSA,1992,Wrestling,0,0,0,4,0
20590,RSA,1996,Archery,0,0,0,2,0
20591,RSA,1996,Athletics,0,0,1,15,1
20592,RSA,1996,Boxing,0,0,0,5,0
20593,RSA,1996,Canoeing,0,0,0,2,0
20594,RSA,1996,Cycling,0,0,0,10,0
20595,RSA,1996,Hockey,0,0,0,1,0
20596,RSA,1996,Judo,0,0,0,1,0
20597,RSA,1996,Modern Pentathlon,0,0,0,1,0
20598,RSA,1996,Rowing,0,0,0,3,0
20599,RSA,1996,Sailing,0,0,0,3,0
20600,RSA,1996,Shooting,0,0,0,5,0
20601,RSA,1996,Swimming,0,1,2,14,0
20602,RSA,1996,Tennis,0,0,0,4,0
20603,RSA,1996,Wrestling,0,0,0,2,0
20604,RSA,2000,Archery,0,0,0,1,0
20605,RSA,2000,Athletics,0,2,0,14,1
20606,RSA,2000,Baseball,0,0,0,1,0
20607,RSA,2000,Boxing,0,0,0,3,0
20608,RSA,2000,Canoeing,0,0,0,4,0
20609,RSA,2000,Cycling,0,0,0,5,0
20610,RSA,2000,Football,0,0,0,1,0
20611,RSA,2000,Hockey,0,0,0,1,0
20612,RSA,2000,Judo,0,0,0,1,0
20613,RSA,2000,Modern Pentathlon,0,0,0,1,0
20614,RSA,2000,Rowing,0,0,0,3,0
20615,RSA,2000,Sailing,0,0,0,2,0
20616,RSA,2000,Shooting,0,0,0,5,0
20617,RSA,2000,Swimming,0,1,0,22,1
20618,RSA,2000,Tennis,0,0,0,4,0
20619,RSA,2000,Triathlon,0,0,0,2,0
20620,RSA,2000,Wrestling,0,0,0,2,0
20621,RSA,2004,Archery,0,0,0,1,0
20622,RSA,2004,Athletics,0,0,0,23,2
20623,RSA,2004,Badminton,0,0,0,5,0
20624,RSA,2004,Beach Volleyball,0,0,0,2,0
20625,RSA,2004,Boxing,0,0,0,3,0
20626,RSA,2004,Canoeing,0,0,0,3,0
20627,RSA,2004,Cycling,0,0,0,3,0
20628,RSA,2004,Diving,0,0,0,2,0
20629,RSA,2004,Fencing,0,0,0,3,0
20630,RSA,2004,Gymnastics,0,0,0,5,0
20631,RSA,2004,Hockey,0,0,0,2,0
20632,RSA,2004,Judo,0,0,0,1,0
20633,RSA,2004,Rhythmic Gymnastics,0,0,0,1,0
20634,RSA,2004,Rowing,0,1,0,0,0
20635,RSA,2004,Sailing,0,0,0,1,0
20636,RSA,2004,Shooting,0,0,0,3,0
20637,RSA,2004,Swimming,0,1,1,8,1
20638,RSA,2004,Taekwondo,0,0,0,1,0
20639,RSA,2004,Triathlon,0,0,0,2,0
20640,RSA,2004,Wrestling,0,0,0,2,0
20641,RSA,2008,Archery,0,0,0,1,0
20642,RSA,2008,Athletics,0,0,0,14,1
20643,RSA,2008,Badminton,0,0,0,3,0
20644,RSA,2008,Beach Volleyball,0,0,0,1,0
20645,RSA,2008,Boxing,0,0,0,1,0
20646,RSA,2008,Canoeing,0,0,0,9,0
20647,RSA,2008,Cycling,0,0,0,8,0
20648,RSA,2008,Diving,0,0,0,1,0
20649,RSA,2008,Fencing,0,0,0,4,0
20650,RSA,2008,Hockey,0,0,0,2,0
20651,RSA,2008,Judo,0,0,0,3,0
20652,RSA,2008,Rhythmic Gymnastics,0,0,0,1,0
20653,RSA,2008,Rowing,0,0,0,3,0
20654,RSA,2008,Sailing,0,0,0,1,0
20655,RSA,2008,Shooting,0,0,0,4,0
20656,RSA,2008,Swimming,0,0,0,31,0
20657,RSA,2008,Tennis,0,0,0,2,0
20658,RSA,2008,Triathlon,0,0,0,1,0
20659,RSA,2008,Weightlifting,0,0,0,1,0
20660,RSA,2008,Wrestling,0,0,0,2,0
20661,RSA,2012,Archery,0,0,0,1,0
20662,RSA,2012,Athletics,0,0,0,12,1
20663,RSA,2012,Badminton,0,0,0,2,0
20664,RSA,2012,Beach Volleyball,0,0,0,1,0
20665,RSA,2012,Boxing,0,0,0,2,0
20666,RSA,2012,Canoeing,0,2,0,2,0
20667,RSA,2012,Cycling,0,0,0,9,0
20668,RSA,2012,Equestrianism,0,0,0,2,0
20669,RSA,2012,Football,0,0,0,1,0
20670,RSA,2012,Hockey,0,0,0,2,0
20671,RSA,2012,Judo,0,0,0,1,0
20672,RSA,2012,Rowing,0,0,1,1,0
20673,RSA,2012,Sailing,0,0,0,1,0
20674,RSA,2012,Shooting,0,0,0,1,0
20675,RSA,2012,Swimming,0,0,2,22,1
20676,RSA,2012,Triathlon,0,0,0,2,0
20677,RSA,2012,Weightlifting,0,0,0,1,0
20678,RSA,2016,Athletics,0,0,2,22,2
20679,RSA,2016,Badminton,0,0,0,1,0
20680,RSA,2016,Canoeing,0,0,0,3,0
20681,RSA,2016,Cycling,0,0,0,7,0
20682,RSA,2016,Diving,0,0,0,1,0
20683,RSA,2016,Equestrianism,0,0,0,2,0
20684,RSA,2016,Football,0,0,0,2,0
20685,RSA,2016,Golf,0,0,0,2,0
20686,RSA,2016,Gymnastics,0,0,0,6,0
20687,RSA,2016,Judo,0,0,0,1,0
20688,RSA,2016,Rowing,0,0,0,4,1
20689,RSA,2016,Rugby Sevens,0,1,0,0,0
20690,RSA,2016,Sailing,0,0,0,2,0
20691,RSA,2016,Swimming,0,0,0,12,3
20692,RSA,2016,Triathlon,0,1,0,2,0
20693,RSA,2020,Artistic Gymnastics,0,0,0,5,0
20694,RSA,2020,Artistic Swimming,0,0,0,1,0
20695,RSA,2020,Athletics,0,0,0,20,0
20696,RSA,2020,Cycling BMX Racing,0,0,0,1,0
20697,RSA,2020,Cycling Mountain Bike,0,0,0,2,0
20698,RSA,2020,Cycling Road,0,0,0,4,0
20699,RSA,2020,Cycling Track,0,0,0,5,0
20700,RSA,2020,Diving,0,0,0,1,0
20701,RSA,2020,Equestrian,0,0,0,1,0
20702,RSA,2020,Football,0,0,0,1,0
20703,RSA,2020,Golf,0,0,0,1,0
20704,RSA,2020,Hockey,0,0,0,2,0
20705,RSA,2020,Judo,0,0,0,1,0
20706,RSA,2020,Marathon Swimming,0,0,0,2,0
20707,RSA,2020,Rowing,0,0,0,2,0
20708,RSA,2020,Rugby Sevens,0,0,0,1,0
20709,RSA,2020,Sailing,0,0,0,2,0
20710,RSA,2020,Skateboarding,0,0,0,3,0
20711,RSA,2020,Sport Climbing,0,0,0,2,0
20712,RSA,2020,Surfing,0,0,0,0,1
20713,RSA,2020,Swimming,0,0,1,14,1
20714,RSA,2020,Triathlon,0,0,0,2,0
20715,RSA,2020,Water Polo,0,0,0,2,0
20716,RSA,2024,Archery,0,0,0,1,0
20717,RSA,2024,Artistic Gymnastics,0,0,0,6,0
20718,RSA,2024,Athletics,0,0,0,19,2
20719,RSA,2024,Badminton,0,0,0,1,0
20720,RSA,2024,Canoe Sprint,0,0,0,4,0
20721,RSA,2024,Cycling BMX Freestyle,0,0,0,1,0
20722,RSA,2024,Cycling BMX Racing,0,0,0,1,0
20723,RSA,2024,Cycling Mountain Bike,0,1,0,1,0
20724,RSA,2024,Cycling Road,0,0,0,2,0
20725,RSA,2024,Cycling Track,0,0,0,2,0
20726,RSA,2024,Diving,0,0,0,1,0
20727,RSA,2024,Equestrian,0,0,0,1,0
20728,RSA,2024,Fencing,0,0,0,1,0
20729,RSA,2024,Golf,0,0,0,2,0
20730,RSA,2024,Hockey,0,0,0,2,0
20731,RSA,2024,Judo,0,0,0,1,0
20732,RSA,2024,Rowing,0,0,0,2,0
20733,RSA,2024,Rugby Sevens,0,1,0,1,0
20734,RSA,2024,Skateboarding,0,0,0,3,0
20735,RSA,2024,Sport Climbing,0,0,0,4,0
20736,RSA,2024,Surfing,0,0,0,2,0
20737,RSA,2024,Swimming,0,0,1,9,1
20738,RSA,2024,Triathlon,0,0,0,2,0
20739,RSA,2024,Wrestling,0,0,0,1,0
20740,RUS,1900,Equestrianism,0,0,0,2,0
20741,RUS,1900,Fencing,0,0,0,3,0
20742,RUS,1908,Athletics,0,0,0,1,0
20743,RUS,1908,Figure Skating,0,0,1,1,0
20744,RUS,1908,Wrestling,0,0,0,3,3
20745,RUS,1912,Art Competitions,0,0,0,1,0
20746,RUS,1912,Athletics,0,0,0,17,0
20747,RUS,1912,Cycling,0,0,0,3,0
20748,RUS,1912,Diving,0,0,0,1,0
20749,RUS,1912,Equestrianism,0,0,0,4,0
20750,RUS,1912,Fencing,0,0,0,5,0
20751,RUS,1912,Football,0,0,0,1,0
20752,RUS,1912,Gymnastics,0,0,0,1,0
20753,RUS,1912,Modern Pentathlon,0,0,0,1,0
20754,RUS,1912,Rowing,0,1,0,0,0
20755,RUS,1912,Sailing,0,1,0,1,0
20756,RUS,1912,Shooting,0,1,0,21,3
20757,RUS,1912,Swimming,0,0,0,5,0
20758,RUS,1912,Tennis,0,0,0,2,0
20759,RUS,1912,Wrestling,0,0,0,6,2
20760,RUS,1924,Art Competitions,0,0,0,2,0
20761,RUS,1996,Archery,0,0,0,4,0
20762,RUS,1996,Athletics,0,1,3,38,6
20763,RUS,1996,Badminton,0,0,0,5,0
20764,RUS,1996,Basketball,0,0,0,1,0
20765,RUS,1996,Boxing,0,3,1,5,0
20766,RUS,1996,Canoeing,0,2,0,9,0
20767,RUS,1996,Cycling,0,0,1,15,2
20768,RUS,1996,Diving,0,0,1,4,1
20769,RUS,1996,Fencing,0,2,5,7,4
20770,RUS,1996,Gymnastics,0,3,3,12,2
20771,RUS,1996,Handball,0,0,0,1,0
20772,RUS,1996,Judo,0,0,0,13,0
20773,RUS,1996,Modern Pentathlon,0,0,0,1,1
20774,RUS,1996,Rhythmic Gymnastics,0,1,0,1,1
20775,RUS,1996,Rowing,0,1,0,5,0
20776,RUS,1996,Sailing,0,0,0,6,1
20777,RUS,1996,Shooting,0,2,5,15,5
20778,RUS,1996,Swimming,0,2,4,24,2
20779,RUS,1996,Synchronized Swimming,0,0,0,1,0
20780,RUS,1996,Table Tennis,0,0,0,4,0
20781,RUS,1996,Tennis,0,0,0,3,0
20782,RUS,1996,Volleyball,0,0,0,2,0
20783,RUS,1996,Water Polo,0,0,0,1,0
20784,RUS,1996,Weightlifting,0,0,2,5,1
20785,RUS,1996,Wrestling,0,3,6,11,2
20786,RUS,2000,Archery,0,0,0,3,0
20787,RUS,2000,Athletics,0,6,3,44,4
20788,RUS,2000,Badminton,0,0,0,2,0
20789,RUS,2000,Basketball,0,0,0,2,0
20790,RUS,2000,Beach Volleyball,0,0,0,1,0
20791,RUS,2000,Boxing,0,2,2,5,3
20792,RUS,2000,Canoeing,0,0,0,9,2
20793,RUS,2000,Cycling,0,2,1,15,1
20794,RUS,2000,Diving,0,2,2,5,1
20795,RUS,2000,Equestrianism,0,0,0,2,0
20796,RUS,2000,Fencing,0,2,5,6,0
20797,RUS,2000,Gymnastics,0,5,5,12,5
20798,RUS,2000,Handball,0,0,1,0,0
20799,RUS,2000,Judo,0,2,0,7,1
20800,RUS,2000,Modern Pentathlon,0,0,1,1,0
20801,RUS,2000,Rhythmic Gymnastics,0,1,2,0,0
20802,RUS,2000,Rowing,0,1,0,5,0
20803,RUS,2000,Sailing,0,0,0,7,0
20804,RUS,2000,Shooting,0,5,2,18,6
20805,RUS,2000,Swimming,0,1,0,31,1
20806,RUS,2000,Synchronized Swimming,0,0,2,0,0
20807,RUS,2000,Table Tennis,0,0,0,2,0
20808,RUS,2000,Taekwondo,0,0,0,1,1
20809,RUS,2000,Tennis,0,0,1,4,1
20810,RUS,2000,Trampolining,0,0,2,0,0
20811,RUS,2000,Triathlon,0,0,0,1,0
20812,RUS,2000,Volleyball,0,0,0,0,2
20813,RUS,2000,Water Polo,0,1,0,0,1
20814,RUS,2000,Weightlifting,0,2,0,5,1
20815,RUS,2000,Wrestling,0,2,7,7,4
20816,RUS,2004,Archery,0,0,0,3,0
20817,RUS,2004,Athletics,0,6,6,41,7
20818,RUS,2004,Badminton,0,0,0,1,0
20819,RUS,2004,Basketball,0,1,0,0,0
20820,RUS,2004,Boxing,0,3,3,5,0
20821,RUS,2004,Canoeing,0,3,0,6,2
20822,RUS,2004,Cycling,0,2,3,16,1
20823,RUS,2004,Diving,0,2,0,6,2
20824,RUS,2004,Equestrianism,0,0,0,3,0
20825,RUS,2004,Fencing,0,5,2,8,0
20826,RUS,2004,Gymnastics,0,2,0,13,1
20827,RUS,2004,Handball,0,1,0,0,0
20828,RUS,2004,Judo,0,3,0,6,2
20829,RUS,2004,Modern Pentathlon,0,0,1,2,0
20830,RUS,2004,Rhythmic Gymnastics,0,0,2,0,1
20831,RUS,2004,Rowing,0,0,1,5,0
20832,RUS,2004,Sailing,0,0,0,8,0
20833,RUS,2004,Shooting,0,5,5,18,6
20834,RUS,2004,Swimming,0,0,0,26,1
20835,RUS,2004,Synchronized Swimming,0,0,2,0,0
20836,RUS,2004,Table Tennis,0,0,0,4,0
20837,RUS,2004,Taekwondo,0,0,0,2,0
20838,RUS,2004,Tennis,0,0,0,4,0
20839,RUS,2004,Trampolining,0,0,0,2,1
20840,RUS,2004,Triathlon,0,0,0,2,0
20841,RUS,2004,Volleyball,0,1,0,0,1
20842,RUS,2004,Water Polo,0,1,0,1,0
20843,RUS,2004,Weightlifting,0,4,1,2,2
20844,RUS,2004,Wrestling,0,5,7,9,4
20845,RUS,2008,Archery,0,1,0,3,0
20846,RUS,2008,Athletics,0,6,6,43,5
20847,RUS,2008,Badminton,0,0,0,2,0
20848,RUS,2008,Basketball,0,1,0,1,0
20849,RUS,2008,Beach Volleyball,0,0,0,2,0
20850,RUS,2008,Boxing,0,1,2,8,0
20851,RUS,2008,Canoeing,0,2,2,8,2
20852,RUS,2008,Cycling,0,5,0,17,0
20853,RUS,2008,Diving,0,2,0,4,3
20854,RUS,2008,Equestrianism,0,0,0,4,0
20855,RUS,2008,Fencing,0,0,2,7,0
20856,RUS,2008,Gymnastics,0,2,0,13,0
20857,RUS,2008,Handball,0,0,0,1,1
20858,RUS,2008,Judo,0,0,0,13,0
20859,RUS,2008,Modern Pentathlon,0,0,1,2,0
20860,RUS,2008,Rhythmic Gymnastics,0,0,2,1,0
20861,RUS,2008,Rowing,0,0,0,3,0
20862,RUS,2008,Sailing,0,0,0,7,0
20863,RUS,2008,Shooting,0,3,0,19,3
20864,RUS,2008,Swimming,0,2,1,31,1
20865,RUS,2008,Synchronized Swimming,0,0,2,0,0
20866,RUS,2008,Table Tennis,0,0,0,3,0
20867,RUS,2008,Tennis,0,1,1,4,1
20868,RUS,2008,Trampolining,0,0,0,2,0
20869,RUS,2008,Triathlon,0,0,0,2,0
20870,RUS,2008,Volleyball,0,1,0,1,0
20871,RUS,2008,Water Polo,0,0,0,1,0
20872,RUS,2008,Weightlifting,0,3,0,3,4
20873,RUS,2008,Wrestling,0,3,6,8,4
20874,RUS,2012,Archery,0,0,0,2,0
20875,RUS,2012,Athletics,0,5,8,41,5
20876,RUS,2012,Badminton,0,1,0,4,0
20877,RUS,2012,Basketball,0,1,0,1,0
20878,RUS,2012,Beach Volleyball,0,0,0,2,0
20879,RUS,2012,Boxing,0,3,1,4,2
20880,RUS,2012,Canoeing,0,4,2,12,0
20881,RUS,2012,Cycling,0,3,0,16,0
20882,RUS,2012,Diving,0,0,1,5,1
20883,RUS,2012,Equestrianism,0,0,0,3,0
20884,RUS,2012,Fencing,0,2,0,8,4
20885,RUS,2012,Gymnastics,0,4,1,11,3
20886,RUS,2012,Handball,0,0,0,1,0
20887,RUS,2012,Judo,0,1,3,7,1
20888,RUS,2012,Modern Pentathlon,0,0,0,2,0
20889,RUS,2012,Rhythmic Gymnastics,0,0,2,0,1
20890,RUS,2012,Rowing,0,0,0,2,0
20891,RUS,2012,Sailing,0,0,0,7,0
20892,RUS,2012,Shooting,0,1,0,19,0
20893,RUS,2012,Swimming,0,2,0,29,2
20894,RUS,2012,Synchronized Swimming,0,0,2,0,0
20895,RUS,2012,Table Tennis,0,0,0,3,0
20896,RUS,2012,Taekwondo,0,2,0,2,0
20897,RUS,2012,Tennis,0,1,0,5,1
20898,RUS,2012,Trampolining,0,0,0,2,1
20899,RUS,2012,Triathlon,0,0,0,2,0
20900,RUS,2012,Volleyball,0,0,1,1,0
20901,RUS,2012,Water Polo,0,0,0,1,0
20902,RUS,2012,Weightlifting,0,1,0,2,5
20903,RUS,2012,Wrestling,0,7,6,7,4
20904,RUS,2016,Archery,0,0,0,1,1
20905,RUS,2016,Athletics,0,0,0,1,0
20906,RUS,2016,Badminton,0,0,0,3,0
20907,RUS,2016,Beach Volleyball,0,0,0,2,0
20908,RUS,2016,Boxing,0,3,1,7,0
20909,RUS,2016,Canoeing,0,3,0,10,0
20910,RUS,2016,Cycling,0,1,0,13,2
20911,RUS,2016,Diving,0,0,0,6,0
20912,RUS,2016,Equestrianism,0,0,0,4,0
20913,RUS,2016,Fencing,0,4,5,8,2
20914,RUS,2016,Golf,0,0,0,1,0
20915,RUS,2016,Gymnastics,0,3,1,12,4
20916,RUS,2016,Handball,0,0,1,0,0
20917,RUS,2016,Judo,0,1,2,9,0
20918,RUS,2016,Modern Pentathlon,0,0,1,1,0
20919,RUS,2016,Rhythmic Gymnastics,0,0,2,0,1
20920,RUS,2016,Rowing,0,0,0,1,0
20921,RUS,2016,Sailing,0,1,0,4,0
20922,RUS,2016,Shooting,0,5,0,19,5
20923,RUS,2016,Swimming,0,2,0,31,2
20924,RUS,2016,Synchronized Swimming,0,0,2,0,0
20925,RUS,2016,Table Tennis,0,0,0,2,0
20926,RUS,2016,Taekwondo,0,0,0,2,1
20927,RUS,2016,Tennis,0,0,1,3,0
20928,RUS,2016,Trampolining,0,0,0,2,0
20929,RUS,2016,Triathlon,0,0,0,2,0
20930,RUS,2016,Volleyball,0,0,0,2,0
20931,RUS,2016,Water Polo,0,1,0,0,0
20932,RUS,2016,Wrestling,0,4,5,8,4
20933,RUS,2020,3x3 Basketball,0,0,0,0,2
20934,RUS,2020,Archery,0,0,0,3,2
20935,RUS,2020,Artistic Gymnastics,0,4,2,12,2
20936,RUS,2020,Artistic Swimming,0,0,2,0,0
20937,RUS,2020,Athletics,0,0,1,7,1
20938,RUS,2020,Badminton,0,0,0,3,0
20939,RUS,2020,Beach Volleyball,0,0,0,2,1
20940,RUS,2020,Boxing,0,4,1,5,1
20941,RUS,2020,Canoe Slalom,0,0,0,4,0
20942,RUS,2020,Canoe Sprint,0,0,0,12,0
20943,RUS,2020,Cycling BMX Freestyle,0,0,0,2,0
20944,RUS,2020,Cycling BMX Racing,0,0,0,2,0
20945,RUS,2020,Cycling Mountain Bike,0,0,0,2,0
20946,RUS,2020,Cycling Road,0,0,0,3,0
20947,RUS,2020,Cycling Track,0,2,0,7,0
20948,RUS,2020,Diving,0,1,0,5,0
20949,RUS,2020,Equestrian,0,0,0,3,0
20950,RUS,2020,Fencing,0,1,3,8,4
20951,RUS,2020,Handball,0,0,0,0,1
20952,RUS,2020,Judo,0,3,0,11,0
20953,RUS,2020,Marathon Swimming,0,0,0,2,0
20954,RUS,2020,Modern Pentathlon,0,0,0,2,0
20955,RUS,2020,Rhythmic Gymnastics,0,0,0,1,2
20956,RUS,2020,Rowing,0,0,0,4,2
20957,RUS,2020,Rugby Sevens,0,0,0,1,0
20958,RUS,2020,Sailing,0,0,0,5,0
20959,RUS,2020,Shooting,0,2,2,12,4
20960,RUS,2020,Sport Climbing,0,0,0,2,0
20961,RUS,2020,Swimming,0,1,2,31,2
20962,RUS,2020,Table Tennis,0,0,0,2,0
20963,RUS,2020,Taekwondo,0,1,2,0,1
20964,RUS,2020,Tennis,0,0,1,4,2
20965,RUS,2020,Trampoline Gymnastics,0,0,0,2,0
20966,RUS,2020,Triathlon,0,0,0,3,0
20967,RUS,2020,Volleyball,0,0,0,1,1
20968,RUS,2020,Water Polo,0,0,0,1,0
20969,RUS,2020,Weightlifting,0,0,0,2,0
20970,RUS,2020,Wrestling,0,4,4,9,0
20971,RWA,1984,Athletics,0,0,0,6,0
20972,RWA,1988,Athletics,0,0,0,7,0
20973,RWA,1992,Athletics,0,0,0,7,0
20974,RWA,1992,Cycling,0,0,0,2,0
20975,RWA,1996,Athletics,0,0,0,4,0
20976,RWA,2000,Athletics,0,0,0,3,0
20977,RWA,2000,Swimming,0,0,0,2,0
20978,RWA,2004,Athletics,0,0,0,3,0
20979,RWA,2004,Swimming,0,0,0,2,0
20980,RWA,2008,Athletics,0,0,0,2,0
20981,RWA,2008,Swimming,0,0,0,2,0
20982,RWA,2012,Athletics,0,0,0,3,0
20983,RWA,2012,Cycling,0,0,0,2,0
20984,RWA,2012,Judo,0,0,0,1,0
20985,RWA,2012,Swimming,0,0,0,2,0
20986,RWA,2016,Athletics,0,0,0,3,0
20987,RWA,2016,Cycling,0,0,0,4,0
20988,RWA,2016,Swimming,0,0,0,2,0
20989,RWA,2020,Athletics,0,0,0,2,0
20990,RWA,2020,Cycling Road,0,0,0,1,0
20991,RWA,2020,Swimming,0,0,0,2,0
20992,RWA,2024,Athletics,0,0,0,2,0
20993,RWA,2024,Cycling Road,0,0,0,3,0
20994,RWA,2024,Fencing,0,0,0,1,0
20995,RWA,2024,Swimming,0,0,0,2,0
20996,SAA,1952,Athletics,0,0,0,5,0
20997,SAA,1952,Boxing,0,0,0,3,0
20998,SAA,1952,Canoeing,0,0,0,5,0
20999,SAA,1952,Fencing,0,0,0,4,0
21000,SAA,1952,Gymnastics,0,0,0,8,0
21001,SAA,1952,Rowing,0,0,0,3,0
21002,SAA,1952,Shooting,0,0,0,4,0
21003,SAA,1952,Swimming,0,0,0,1,0
21004,SAA,1952,Wrestling,0,0,0,4,0
21005,SAM,1984,Athletics,0,0,0,3,0
21006,SAM,1984,Boxing,0,0,0,4,0
21007,SAM,1984,Weightlifting,0,0,0,2,0
21008,SAM,1988,Athletics,0,0,0,1,0
21009,SAM,1988,Boxing,0,0,0,7,0
21010,SAM,1988,Weightlifting,0,0,0,1,0
21011,SAM,1988,Wrestling,0,0,0,3,0
21012,SAM,1992,Boxing,0,0,0,3,0
21013,SAM,1992,Weightlifting,0,0,0,2,0
21014,SAM,1996,Athletics,0,0,0,2,0
21015,SAM,1996,Boxing,0,0,0,2,0
21016,SAM,1996,Weightlifting,0,0,0,1,0
21017,SAM,2000,Boxing,0,0,0,1,0
21018,SAM,2000,Cycling,0,0,0,2,0
21019,SAM,2000,Judo,0,0,0,1,0
21020,SAM,2000,Weightlifting,0,0,0,1,0
21021,SAM,2000,Wrestling,0,0,0,2,0
21022,SAM,2004,Athletics,0,0,0,2,0
21023,SAM,2004,Weightlifting,0,0,0,1,0
21024,SAM,2008,Archery,0,0,0,1,0
21025,SAM,2008,Athletics,0,0,0,2,0
21026,SAM,2008,Boxing,0,0,0,1,0
21027,SAM,2008,Canoeing,0,0,0,3,0
21028,SAM,2008,Weightlifting,0,0,0,1,0
21029,SAM,2012,Archery,0,0,0,1,0
21030,SAM,2012,Athletics,0,0,0,1,0
21031,SAM,2012,Canoeing,0,0,0,3,0
